,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
348,AU255_RS12375,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,Trans_reg_C,GCF_002072955.1-AU255_RS12375,AU255,-20.616041,8.472754
349,AU255_RS11820,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,GerE,GCF_002072955.1-AU255_RS11820,AU255,24.503305,-7.234699
350,AU255_RS09890,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,GerE,GCF_002072955.1-AU255_RS09890,AU255,23.97823,-8.161212
351,AU255_RS10010,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,Trans_reg_C,GCF_002072955.1-AU255_RS10010,AU255,-25.123396,1.4931064
352,AU255_RS07865,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,HTH_8,GCF_002072955.1-AU255_RS07865,AU255,-14.556588,17.142736
353,AU255_RS07745,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,HTH_8,GCF_002072955.1-AU255_RS07745,AU255,-9.48051,23.406042
354,AU255_RS07090,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,PAS,GCF_002072955.1-AU255_RS07090,AU255,-1.8001362,8.605392
355,AU255_RS11010,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,Trans_reg_C,GCF_002072955.1-AU255_RS11010,AU255,-14.918911,-0.816082
356,AU255_RS06620,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,HTH_8,GCF_002072955.1-AU255_RS06620,AU255,11.712174,15.568015
357,AU255_RS05575,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,Sigma54_activat,GCF_002072955.1-AU255_RS05575,AU255,6.409502,9.237838
358,AU255_RS02585,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,GerE,GCF_002072955.1-AU255_RS02585,AU255,24.373505,-7.3428993
359,AU255_RS02490,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,GerE,GCF_002072955.1-AU255_RS02490,AU255,25.092066,-7.948599
360,AU255_RS01320,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,Trans_reg_C,GCF_002072955.1-AU255_RS01320,AU255,-2.9116013,1.3290894
361,AU255_RS01135,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,Trans_reg_C,GCF_002072955.1-AU255_RS01135,AU255,-22.369448,0.9591999
362,AU255_RS00125,GCF_002072955.1,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methyloprofundus,Methyloprofundus sedimenti,Trans_reg_C,GCF_002072955.1-AU255_RS00125,AU255,-6.814108,-5.805588
363,CBU_2006,GCF_000007765.2,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii,Trans_reg_C,GCF_000007765.2-CBU_2006,CBU,-9.306841,-0.6539676
364,CBU_1227,GCF_000007765.2,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii,Trans_reg_C,GCF_000007765.2-CBU_1227,CBU,-20.5758,3.7118876
365,CBU_1043,GCF_000007765.2,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii,GerE,GCF_000007765.2-CBU_1043,CBU,21.665369,-10.61621
366,CBU_0955,GCF_000007765.2,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii,GerE,GCF_000007765.2-CBU_0955,CBU,21.405361,-10.349447
367,CBU_0780,GCF_000007765.2,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii,GerE,GCF_000007765.2-CBU_0780,CBU,21.322252,-10.351035
368,CBU_0760,GCF_000007765.2,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii,,GCF_000007765.2-CBU_0760,CBU,-15.946271,-17.513058
369,CBU_0712,GCF_000007765.2,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii,GerE,GCF_000007765.2-CBU_0712,CBU,22.600851,-10.131436
370,CBU_0367,GCF_000007765.2,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii,Trans_reg_C,GCF_000007765.2-CBU_0367,CBU,-4.400055,-5.7640843
371,PG2T_RS13180,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,HTH_8,GCF_001697225.1-PG2T_RS13180,PG2T,-8.8388815,21.387753
372,PG2T_RS12645,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,Trans_reg_C,GCF_001697225.1-PG2T_RS12645,PG2T,-20.596565,5.0294056
373,PG2T_RS12485,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,LytTR,GCF_001697225.1-PG2T_RS12485,PG2T,18.057213,5.7328315
374,PG2T_RS08845,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,Trans_reg_C,GCF_001697225.1-PG2T_RS08845,PG2T,-7.413469,-8.029701
375,PG2T_RS05795,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,Trans_reg_C,GCF_001697225.1-PG2T_RS05795,PG2T,-20.34529,-0.54864585
376,PG2T_RS07640,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,HTH_8,GCF_001697225.1-PG2T_RS07640,PG2T,2.8583422,21.239279
377,PG2T_RS07435,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,HTH_8,GCF_001697225.1-PG2T_RS07435,PG2T,1.5797342,9.043401
378,PG2T_RS05005,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,,GCF_001697225.1-PG2T_RS05005,PG2T,-6.8874674,-12.023924
379,PG2T_RS04850,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,HTH_8,GCF_001697225.1-PG2T_RS04850,PG2T,9.380663,16.789515
380,PG2T_RS04070,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,GerE,GCF_001697225.1-PG2T_RS04070,PG2T,-5.4555645,-25.561663
381,PG2T_RS03745,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,,GCF_001697225.1-PG2T_RS03745,PG2T,-5.99148,-16.430843
382,PG2T_RS03115,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,SpoIIE,GCF_001697225.1-PG2T_RS03115,PG2T,-13.763883,2.2150097
383,PG2T_RS05145,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,PAS,GCF_001697225.1-PG2T_RS05145,PG2T,-30.138218,4.883212
384,PG2T_RS02370,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,Trans_reg_C,GCF_001697225.1-PG2T_RS02370,PG2T,-4.4340024,-0.07006918
385,PG2T_RS01720,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,GerE,GCF_001697225.1-PG2T_RS01720,PG2T,-5.4474406,-25.562231
386,PG2T_RS00580,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,ANTAR,GCF_001697225.1-PG2T_RS00580,PG2T,32.07368,9.605495
387,PG2T_RS00020,GCF_001697225.1,Proteobacteria,Gammaproteobacteria,Immundisolibacterales,Immundisolibacteraceae,Immundisolibacter,Immundisolibacter cernigliae,Trans_reg_C,GCF_001697225.1-PG2T_RS00020,PG2T,-25.97049,-0.1466755
388,LG71_RS24455,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Trans_reg_C,GCF_000757785.1-LG71_RS24455,LG71,-12.474174,-11.253144
389,LG71_RS22895,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Trans_reg_C,GCF_000757785.1-LG71_RS22895,LG71,-5.308979,-4.6534095
390,LG71_RS22015,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,GerE,GCF_000757785.1-LG71_RS22015,LG71,30.98922,0.49899438
391,LG71_RS21730,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,,GCF_000757785.1-LG71_RS21730,LG71,-10.837201,12.520559
392,LG71_RS20435,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Trans_reg_C,GCF_000757785.1-LG71_RS20435,LG71,-19.181917,0.5986441
393,LG71_RS20960,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Trans_reg_C,GCF_000757785.1-LG71_RS20960,LG71,-3.971384,-1.003033
394,LG71_RS18325,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Trans_reg_C,GCF_000757785.1-LG71_RS18325,LG71,-28.675932,-2.5219615
395,LG71_RS19810,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Trans_reg_C,GCF_000757785.1-LG71_RS19810,LG71,-15.821757,2.5626166
396,LG71_RS15635,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Trans_reg_C,GCF_000757785.1-LG71_RS15635,LG71,-27.004976,11.250332
397,LG71_RS13890,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,GerE,GCF_000757785.1-LG71_RS13890,LG71,26.701937,-5.07346
398,LG71_RS12630,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Trans_reg_C,GCF_000757785.1-LG71_RS12630,LG71,-12.523693,-7.5570426
399,LG71_RS12420,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,LytTR,GCF_000757785.1-LG71_RS12420,LG71,22.04485,7.820618
400,LG71_RS14830,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,,GCF_000757785.1-LG71_RS14830,LG71,6.587875,-6.5242157
401,LG71_RS14765,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,GerE,GCF_000757785.1-LG71_RS14765,LG71,17.0688,-4.447978
402,LG71_RS14055,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,,GCF_000757785.1-LG71_RS14055,LG71,9.603062,0.6865558
403,LG71_RS14050,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,CheB_methylest,GCF_000757785.1-LG71_RS14050,LG71,12.159937,-4.971551
404,LG71_RS11950,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,GerE,GCF_000757785.1-LG71_RS11950,LG71,30.059422,-10.991659
405,LG71_RS11870,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Trans_reg_C,GCF_000757785.1-LG71_RS11870,LG71,-21.982548,0.0872725
406,LG71_RS11805,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,CheW,GCF_000757785.1-LG71_RS11805,LG71,22.18005,20.721899
407,LG71_RS10565,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Sigma54_activat,GCF_000757785.1-LG71_RS10565,LG71,5.9080024,7.949172
408,LG71_RS05900,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,GerE,GCF_000757785.1-LG71_RS05900,LG71,19.924696,-4.4896755
409,LG71_RS11265,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,LytTR,GCF_000757785.1-LG71_RS11265,LG71,24.129606,12.225783
410,LG71_RS04560,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Trans_reg_C,GCF_000757785.1-LG71_RS04560,LG71,-12.236286,-1.1638837
411,LG71_RS04385,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,HTH_8,GCF_000757785.1-LG71_RS04385,LG71,10.246747,13.432127
412,LG71_RS02915,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Trans_reg_C,GCF_000757785.1-LG71_RS02915,LG71,-10.265008,1.5639096
413,LG71_RS07520,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,Trans_reg_C,GCF_000757785.1-LG71_RS07520,LG71,-24.163261,3.8784223
414,LG71_RS07360,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,CheB_methylest,GCF_000757785.1-LG71_RS07360,LG71,11.5171585,-5.4102316
415,LG71_RS07355,GCF_000757785.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pluralibacter,Pluralibacter gergoviae,,GCF_000757785.1-LG71_RS07355,LG71,8.353363,1.9184815
416,DSM2777_RS22910,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,Trans_reg_C,GCF_001586165.1-DSM2777_RS22910,DSM2777,-19.456469,1.5747305
417,DSM2777_RS22580,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,Trans_reg_C,GCF_001586165.1-DSM2777_RS22580,DSM2777,-23.799374,4.462853
418,DSM2777_RS22390,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,,GCF_001586165.1-DSM2777_RS22390,DSM2777,8.645317,1.2485007
419,DSM2777_RS21300,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,LytTR,GCF_001586165.1-DSM2777_RS21300,DSM2777,22.708963,7.8623595
420,DSM2777_RS19365,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,GerE,GCF_001586165.1-DSM2777_RS19365,DSM2777,16.835686,-4.062678
421,DSM2777_RS19260,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,Trans_reg_C,GCF_001586165.1-DSM2777_RS19260,DSM2777,-12.671021,-7.6331797
422,DSM2777_RS19155,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,Trans_reg_C,GCF_001586165.1-DSM2777_RS19155,DSM2777,-5.3911552,-4.36359
423,DSM2777_RS18950,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,GerE,GCF_001586165.1-DSM2777_RS18950,DSM2777,19.368689,-4.3246818
424,DSM2777_RS16535,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,Trans_reg_C,GCF_001586165.1-DSM2777_RS16535,DSM2777,-26.99329,11.264686
425,DSM2777_RS17745,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,GerE,GCF_001586165.1-DSM2777_RS17745,DSM2777,30.198833,-10.732965
426,DSM2777_RS15020,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,Trans_reg_C,GCF_001586165.1-DSM2777_RS15020,DSM2777,-29.021616,-2.835527
427,DSM2777_RS11990,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,Trans_reg_C,GCF_001586165.1-DSM2777_RS11990,DSM2777,-4.157098,-0.15823638
428,DSM2777_RS12665,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,LytTR,GCF_001586165.1-DSM2777_RS12665,DSM2777,24.178118,11.997416
429,DSM2777_RS10175,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,,GCF_001586165.1-DSM2777_RS10175,DSM2777,6.7558923,-5.8536544
430,DSM2777_RS09200,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,,GCF_001586165.1-DSM2777_RS09200,DSM2777,9.066444,1.1092031
431,DSM2777_RS08850,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,GerE,GCF_001586165.1-DSM2777_RS08850,DSM2777,26.467503,-5.1133327
432,DSM2777_RS06800,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,Trans_reg_C,GCF_001586165.1-DSM2777_RS06800,DSM2777,-12.273875,-11.992039
433,DSM2777_RS07970,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,Sigma54_activat,GCF_001586165.1-DSM2777_RS07970,DSM2777,6.2338247,7.9911766
434,DSM2777_RS06300,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,GerE,GCF_001586165.1-DSM2777_RS06300,DSM2777,28.309752,0.42963308
435,DSM2777_RS04055,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,CheW,GCF_001586165.1-DSM2777_RS04055,DSM2777,21.98919,20.744051
436,DSM2777_RS03635,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,HTH_8,GCF_001586165.1-DSM2777_RS03635,DSM2777,10.032348,13.171577
437,DSM2777_RS03295,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,Trans_reg_C,GCF_001586165.1-DSM2777_RS03295,DSM2777,-11.958794,-1.3608127
438,DSM2777_RS04795,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,Trans_reg_C,GCF_001586165.1-DSM2777_RS04795,DSM2777,-10.0795965,1.4087574
439,DSM2777_RS01420,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,,GCF_001586165.1-DSM2777_RS01420,DSM2777,-10.392928,15.95613
440,DSM2777_RS01305,GCF_001586165.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium,Obesumbacterium proteus,GerE,GCF_001586165.1-DSM2777_RS01305,DSM2777,19.495369,-8.054597
441,G544_RS0117205,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,HTH_8,GCF_000439085.1-G544_RS0117205,G544,2.3988159,5.2758846
442,G544_RS0116190,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,Trans_reg_C,GCF_000439085.1-G544_RS0116190,G544,-10.671572,-5.971996
443,G544_RS0114780,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,Trans_reg_C,GCF_000439085.1-G544_RS0114780,G544,-3.4052765,-0.38771
444,G544_RS0114660,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,HTH_8,GCF_000439085.1-G544_RS0114660,G544,6.705222,6.2943583
445,G544_RS0114245,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,Trans_reg_C,GCF_000439085.1-G544_RS0114245,G544,-9.803764,-2.8447692
446,G544_RS0119085,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,GerE,GCF_000439085.1-G544_RS0119085,G544,10.57526,9.856844
447,G544_RS0112300,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,,GCF_000439085.1-G544_RS0112300,G544,-10.390405,16.063673
448,G544_RS0118455,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,GerE,GCF_000439085.1-G544_RS0118455,G544,17.581558,-7.783002
449,G544_RS0111575,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,Trans_reg_C,GCF_000439085.1-G544_RS0111575,G544,-12.165254,-11.62519
450,G544_RS0110535,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,,GCF_000439085.1-G544_RS0110535,G544,6.0893803,-6.0748563
451,G544_RS0108490,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,,GCF_000439085.1-G544_RS0108490,G544,-11.164746,11.209416
452,G544_RS0108015,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,Sigma54_activat,GCF_000439085.1-G544_RS0108015,G544,6.093333,7.7021008
453,G544_RS0107680,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,LytTR,GCF_000439085.1-G544_RS0107680,G544,23.076298,7.6156473
454,G544_RS0107335,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,GerE,GCF_000439085.1-G544_RS0107335,G544,19.190943,-4.1690903
455,G544_RS0107200,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,Trans_reg_C,GCF_000439085.1-G544_RS0107200,G544,-14.760622,0.8163414
456,G544_RS0106055,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,HTH_8,GCF_000439085.1-G544_RS0106055,G544,10.918179,13.709361
457,G544_RS0105185,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,Trans_reg_C,GCF_000439085.1-G544_RS0105185,G544,-11.750256,-1.4743547
458,G544_RS0104700,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,Trans_reg_C,GCF_000439085.1-G544_RS0104700,G544,-10.715303,1.3647662
459,G544_RS0104270,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,GerE,GCF_000439085.1-G544_RS0104270,G544,26.271748,-5.2734327
460,G544_RS0103495,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,Trans_reg_C,GCF_000439085.1-G544_RS0103495,G544,-12.395811,-7.0142255
461,G544_RS0102715,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,Trans_reg_C,GCF_000439085.1-G544_RS0102715,G544,-23.29332,4.7597017
462,G544_RS0102705,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,Trans_reg_C,GCF_000439085.1-G544_RS0102705,G544,-23.552317,3.9777257
463,G544_RS0102570,GCF_000439085.1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Leminorella,Leminorella grimontii,GerE,GCF_000439085.1-G544_RS0102570,G544,-17.923622,14.434961
