,gene_id,version,phylum,class,order,family,genus,species_x,DBD,id,species,tsne-pca500-one,tsne-pca500-two
352,WM40_RS16730,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS16730,WM40,-8.930533,11.59493
353,WM40_RS16585,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS16585,WM40,-6.0087223,19.091465
354,WM40_RS16275,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,HTH_8,GCF_000970345.1-WM40_RS16275,WM40,20.474548,-5.474177
355,WM40_RS15890,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS15890,WM40,-8.325991,13.710738
356,WM40_RS15570,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS15570,WM40,-8.852796,4.566018
357,WM40_RS15005,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS15005,WM40,-15.014674,2.340019
358,WM40_RS12875,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS12875,WM40,-13.61773,5.5936613
359,WM40_RS12625,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,HTH_8,GCF_000970345.1-WM40_RS12625,WM40,-4.6405387,-13.3895645
360,WM40_RS11735,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,GGDEF,GCF_000970345.1-WM40_RS11735,WM40,-31.489452,-5.7390656
361,WM40_RS11705,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,,GCF_000970345.1-WM40_RS11705,WM40,5.5374775,-5.0869603
362,WM40_RS11700,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,EAL,GCF_000970345.1-WM40_RS11700,WM40,-3.4934828,-18.548714
363,WM40_RS10880,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,GerE,GCF_000970345.1-WM40_RS10880,WM40,15.613782,38.200493
364,WM40_RS09810,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS09810,WM40,8.16481,14.992819
365,WM40_RS09510,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,,GCF_000970345.1-WM40_RS09510,WM40,-21.94427,20.10518
366,WM40_RS09485,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,HTH_8,GCF_000970345.1-WM40_RS09485,WM40,1.8449074,-1.5630265
367,WM40_RS09440,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS09440,WM40,-16.090332,1.9401691
368,WM40_RS08985,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS08985,WM40,-0.25902462,19.79737
369,WM40_RS08425,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,HTH_8,GCF_000970345.1-WM40_RS08425,WM40,0.8360203,-1.8574692
370,WM40_RS08175,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS08175,WM40,-20.782618,12.397247
371,WM40_RS08110,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,GerE,GCF_000970345.1-WM40_RS08110,WM40,-40.221333,9.256757
372,WM40_RS07945,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,,GCF_000970345.1-WM40_RS07945,WM40,-17.178883,-26.287527
373,WM40_RS07450,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS07450,WM40,-9.377298,16.11918
374,WM40_RS07310,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,GerE,GCF_000970345.1-WM40_RS07310,WM40,12.012619,20.277407
375,WM40_RS06880,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,GerE,GCF_000970345.1-WM40_RS06880,WM40,38.71266,13.6083555
376,WM40_RS06660,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,,GCF_000970345.1-WM40_RS06660,WM40,-7.9220114,-24.753693
377,WM40_RS06655,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,CheB_methylest,GCF_000970345.1-WM40_RS06655,WM40,15.037702,-37.84142
378,WM40_RS06625,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,,GCF_000970345.1-WM40_RS06625,WM40,-13.870432,-24.241385
379,WM40_RS06470,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,HTH_8,GCF_000970345.1-WM40_RS06470,WM40,15.531826,28.76672
380,WM40_RS06155,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS06155,WM40,-5.2952204,16.36553
381,WM40_RS05900,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,GerE,GCF_000970345.1-WM40_RS05900,WM40,37.707462,11.212151
382,WM40_RS27690,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,GerE,GCF_000970345.1-WM40_RS27690,WM40,-20.868135,25.586609
383,WM40_RS05005,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,GerE,GCF_000970345.1-WM40_RS05005,WM40,10.975668,20.22061
384,WM40_RS04465,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS04465,WM40,-16.836872,1.8826346
385,WM40_RS04460,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS04460,WM40,-16.45355,0.74608105
386,WM40_RS04140,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,HTH_8,GCF_000970345.1-WM40_RS04140,WM40,6.3517504,-2.0452037
387,WM40_RS03985,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,HTH_8,GCF_000970345.1-WM40_RS03985,WM40,-2.6296268,-8.705196
388,WM40_RS03670,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,CheW,GCF_000970345.1-WM40_RS03670,WM40,-24.869967,-36.13048
389,WM40_RS03195,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS03195,WM40,-7.1546006,7.4817057
390,WM40_RS02645,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,,GCF_000970345.1-WM40_RS02645,WM40,28.226233,-38.998455
391,WM40_RS02580,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,,GCF_000970345.1-WM40_RS02580,WM40,27.95443,-38.742153
392,WM40_RS01595,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,Trans_reg_C,GCF_000970345.1-WM40_RS01595,WM40,-3.219896,19.759266
393,WM40_RS00295,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,GerE,GCF_000970345.1-WM40_RS00295,WM40,31.610062,17.125906
394,WM40_RS00285,GCF_000970345.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,Robbsia andropogonis,,GCF_000970345.1-WM40_RS00285,WM40,-34.294144,-2.1480021
395,ISF6_RS27125,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS27125,ISF6,30.611227,20.658531
396,ISF6_RS26485,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS26485,ISF6,27.137896,2.0596228
397,ISF6_RS26280,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,HTH_8,GCF_001293525.1-ISF6_RS26280,ISF6,30.311295,-15.054613
398,ISF6_RS25965,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS25965,ISF6,-3.104107,27.22527
399,ISF6_RS25710,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS25710,ISF6,4.4742265,12.594136
400,ISF6_RS25170,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,LytTR,GCF_001293525.1-ISF6_RS25170,ISF6,11.085364,-25.1109
401,ISF6_RS25005,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GGDEF,GCF_001293525.1-ISF6_RS25005,ISF6,-28.24174,6.4407907
402,ISF6_RS24755,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,EAL,GCF_001293525.1-ISF6_RS24755,ISF6,-11.371021,-3.5907378
403,ISF6_RS24750,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS24750,ISF6,-11.102969,-4.682181
404,ISF6_RS23530,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS23530,ISF6,18.614843,40.252113
405,ISF6_RS23030,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS23030,ISF6,36.825302,-0.5701513
406,ISF6_RS22290,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,CheB_methylest,GCF_001293525.1-ISF6_RS22290,ISF6,13.790467,-37.992016
407,ISF6_RS22590,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS22590,ISF6,-14.503256,-21.234173
408,ISF6_RS22575,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS22575,ISF6,36.559044,14.988322
409,ISF6_RS22455,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS22455,ISF6,-29.82409,19.661139
410,ISF6_RS22060,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS22060,ISF6,-13.107758,10.667165
411,ISF6_RS21405,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,LytTR,GCF_001293525.1-ISF6_RS21405,ISF6,10.700027,-23.762012
412,ISF6_RS21135,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS21135,ISF6,19.948935,38.798996
413,ISF6_RS20370,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS20370,ISF6,28.957067,-36.74104
414,ISF6_RS20295,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,LytTR,GCF_001293525.1-ISF6_RS20295,ISF6,12.231243,-19.582893
415,ISF6_RS20005,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,EAL,GCF_001293525.1-ISF6_RS20005,ISF6,6.8266,2.6850529
416,ISF6_RS19990,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS19990,ISF6,36.868538,1.8990222
417,ISF6_RS19800,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS19800,ISF6,-8.194357,-20.979422
418,ISF6_RS18765,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,LytTR,GCF_001293525.1-ISF6_RS18765,ISF6,10.166326,-18.715567
419,ISF6_RS18355,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS18355,ISF6,8.028863,12.614803
420,ISF6_RS18105,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS18105,ISF6,-12.935653,1.4409859
421,ISF6_RS18055,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS18055,ISF6,-12.863395,4.504182
422,ISF6_RS17430,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS17430,ISF6,-15.528285,3.9617202
423,ISF6_RS17040,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,HTH_8,GCF_001293525.1-ISF6_RS17040,ISF6,21.686749,-5.7847295
424,ISF6_RS16985,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS16985,ISF6,-1.387439,21.902378
425,ISF6_RS16755,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS16755,ISF6,26.819008,16.534033
426,ISF6_RS16280,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS16280,ISF6,12.540793,14.613475
427,ISF6_RS16240,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,LytTR,GCF_001293525.1-ISF6_RS16240,ISF6,11.385773,-22.76366
428,ISF6_RS16195,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,LytTR,GCF_001293525.1-ISF6_RS16195,ISF6,12.095679,-21.794214
429,ISF6_RS16645,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,HTH_17,GCF_001293525.1-ISF6_RS16645,ISF6,-36.311157,-25.481379
430,ISF6_RS15285,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS15285,ISF6,6.077127,7.4357433
431,ISF6_RS15275,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS15275,ISF6,-5.5958695,38.400887
432,ISF6_RS15195,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS15195,ISF6,-0.16154134,20.411854
433,ISF6_RS14915,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS14915,ISF6,33.84394,13.050219
434,ISF6_RS14640,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS14640,ISF6,-12.778413,14.327704
435,ISF6_RS14570,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS14570,ISF6,0.35591927,29.714087
436,ISF6_RS14280,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS14280,ISF6,-6.526216,20.974808
437,ISF6_RS13395,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS13395,ISF6,36.710163,12.409616
438,ISF6_RS13310,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,CheB_methylest,GCF_001293525.1-ISF6_RS13310,ISF6,11.1129675,-38.545258
439,ISF6_RS12620,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS12620,ISF6,37.190765,0.31296763
440,ISF6_RS12570,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS12570,ISF6,-17.742254,-21.391594
441,ISF6_RS12320,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS12320,ISF6,-15.795929,-28.934612
442,ISF6_RS11035,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS11035,ISF6,33.241524,10.671189
443,ISF6_RS11025,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS11025,ISF6,30.638628,-5.4505486
444,ISF6_RS10725,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS10725,ISF6,14.836394,35.005634
445,ISF6_RS10465,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS10465,ISF6,-16.80222,14.587068
446,ISF6_RS10210,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS10210,ISF6,-11.767607,6.9421306
447,ISF6_RS09660,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,HD_5,GCF_001293525.1-ISF6_RS09660,ISF6,26.437462,-21.19086
448,ISF6_RS09540,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,HTH_8,GCF_001293525.1-ISF6_RS09540,ISF6,-0.9384718,-7.456609
449,ISF6_RS09280,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,HTH_8,GCF_001293525.1-ISF6_RS09280,ISF6,7.5675516,-0.7457852
450,ISF6_RS08970,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS08970,ISF6,14.534452,-3.861203
451,ISF6_RS08490,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,HTH_8,GCF_001293525.1-ISF6_RS08490,ISF6,12.655078,3.2765439
452,ISF6_RS08295,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS08295,ISF6,-12.934684,18.267069
453,ISF6_RS08005,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS08005,ISF6,24.60671,13.458537
454,ISF6_RS07640,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Sigma54_activat,GCF_001293525.1-ISF6_RS07640,ISF6,11.938397,-5.0227003
455,ISF6_RS07335,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,LytTR,GCF_001293525.1-ISF6_RS07335,ISF6,10.295744,-22.56616
456,ISF6_RS07200,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS07200,ISF6,-24.306757,-0.8158165
457,ISF6_RS06105,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS06105,ISF6,-35.51209,-8.963871
458,ISF6_RS06100,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS06100,ISF6,-25.061464,-23.14648
459,ISF6_RS05875,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,EAL,GCF_001293525.1-ISF6_RS05875,ISF6,-23.628538,-4.2751813
460,ISF6_RS05410,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS05410,ISF6,-20.039732,14.902996
461,ISF6_RS05295,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS05295,ISF6,-7.4759445,-34.94618
462,ISF6_RS05265,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS05265,ISF6,2.1677692,24.600512
463,ISF6_RS04355,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS04355,ISF6,-17.849417,-7.7356715
464,ISF6_RS04025,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS04025,ISF6,-1.421581,17.421955
465,ISF6_RS03340,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS03340,ISF6,-5.328856,7.9694533
466,ISF6_RS03270,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS03270,ISF6,-7.713922,9.652348
467,ISF6_RS03255,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS03255,ISF6,-5.650594,6.6407495
468,ISF6_RS01720,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,Trans_reg_C,GCF_001293525.1-ISF6_RS01720,ISF6,-2.823917,26.094822
469,ISF6_RS01585,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,HTH_8,GCF_001293525.1-ISF6_RS01585,ISF6,10.85245,-13.01155
470,ISF6_RS01080,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,EAL,GCF_001293525.1-ISF6_RS01080,ISF6,-38.08652,2.5648882
471,ISF6_RS01055,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,,GCF_001293525.1-ISF6_RS01055,ISF6,-4.6016645,1.7155615
472,ISF6_RS00860,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,HTH_8,GCF_001293525.1-ISF6_RS00860,ISF6,15.778709,8.139015
473,ISF6_RS00845,GCF_001293525.1,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sakaiensis,GerE,GCF_001293525.1-ISF6_RS00845,ISF6,26.318491,18.440044
474,BA022_RS18565,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,,GCF_002214645.1-BA022_RS18565,BA022,31.972239,-5.6058364
475,BA022_RS18560,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,GerE,GCF_002214645.1-BA022_RS18560,BA022,33.608543,9.559777
476,BA022_RS17520,GCF_002214645.1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,GerE,GCF_002214645.1-BA022_RS17520,BA022,18.289682,15.41125
